year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2015,2,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",199,41,13.07,6.45,10.31,0,11.17,11,0
2015,2,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",291,46,17.81,7.54,8.6,0,12.06,22,1
2015,2,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",129,30,10.86,0.99,9.23,0,8.92,12,0
2015,2,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",178,31,7.81,6.48,8.71,0,8.01,8,4
2015,2,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",82,11,3.34,0.79,1.75,0,5.12,7,1
2015,2,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",108,18,8.38,0.87,5.15,0,3.6,6,0
2015,2,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",44,8,2.88,0.29,2.69,0,2.15,5,0
2015,2,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",224,42,15.86,5.53,7.78,0,12.83,14,0
2015,2,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",128,27,7.99,2.39,11.91,0,4.72,7,1
2015,2,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",81,20,8.16,0.93,3.7,0,7.21,6,1
2015,2,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",309,56,28.74,6.54,9.7,0,11.02,17,0
2015,2,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",28,4,1.83,0,2.17,0,0,2,0
2015,2,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",103,32,13.86,2.49,4.37,0,11.28,3,1
2015,2,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",167,39,19.21,2.42,10.03,0,7.34,12,0
2015,2,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",98,16,4.31,1.39,6.48,0,3.83,7,0
2015,2,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",89,17,8.33,0,5.66,0,3,8,0
2015,2,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",27,3,2,0,1,0,0,3,0
2015,2,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",327,80,25.28,8.9,27.39,0,18.43,15,0
2015,2,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",141,25,8.93,0.77,7.36,0,7.94,10,0
2015,2,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",51,13,7.97,0.99,1.73,0,2.3,3,0
2015,2,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",43,8,4.23,0,1.51,0,2.26,4,0
2015,2,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",152,37,15.51,1.11,10.46,0,9.92,14,0
2015,2,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",45,9,3.58,0.25,2.18,0,2.98,0,0
2015,2,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",55,8,1.91,0.39,3.17,0,2.52,5,0
2015,2,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",56,13,4.65,0.68,4.11,0,3.56,4,0
2015,2,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",82,16,8.04,0.96,3.74,0,3.25,11,2
2015,2,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",56,9,4.48,0.59,3.48,0,0.45,8,0
2015,2,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",55,9,2.53,0.59,2.21,0,3.67,8,0
2015,2,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",32,4,2,0.26,1.74,0,0,2,0
2015,2,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",108,17,6.63,0.14,8.07,0,2.16,10,0
2015,2,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",4,0,0,0,0,0,0,1,0
2015,3,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1358,353,69.2,3.44,195.21,0,85.15,69,10
2015,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2815,627,184.44,16.42,257.79,1.44,166.91,46,8
2015,3,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12700,2271,629.34,35.45,662.45,0.72,943.05,511,13
2015,3,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",136,41,16.91,0,16.49,0,7.6,2,1
2015,3,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",184,62,30.6,0,20.58,0,10.82,2,0
2015,3,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",902,172,71.1,5.85,43.52,0,51.54,23,1
2015,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",497,117,57.82,0.98,28.15,0,30.04,15,0
2015,3,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",889,168,65.55,2.98,42.7,1,55.76,19,1
2015,3,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",882,216,83.87,6.36,62.26,0,63.51,22,4
2015,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4312,869,216.3,13.73,299.75,1.04,338.18,110,4
2015,3,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",188,47,26.08,1.22,6.1,0,13.6,9,0
2015,3,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",124,23,13.25,0,1.11,0,8.64,7,0
2015,3,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",932,239,83.69,6.23,88.98,1.27,58.83,46,7
2015,3,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4466,920,283.86,18.26,327.06,1,289.82,73,2
2015,3,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",214,54,19.4,0,15.92,0,18.68,5,0
2015,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",124,36,18.2,0,8.22,0,9.59,4,0
2015,3,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",303,80,36.83,0.13,11.96,0.85,30.23,10,0
2015,3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",538,118,44.88,2.09,29.35,1.35,40.32,8,0
2015,3,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",900,215,103.2,3.67,53.25,0.21,54.66,15,2
2015,3,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",298,80,32.58,0,27.92,0,19.5,7,1
2015,3,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",463,95,43.68,2.24,17.02,0,32.06,12,4
2015,3,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",374,67,26.17,3.56,13.33,0,23.95,8,0
2015,3,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",243,59,30.06,0,7.74,0,21.21,10,0
2015,3,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",152,25,15.24,0.02,2.11,0,7.64,7,0
2015,3,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",213,41,21.31,0.39,4.38,0,14.92,5,0
2015,3,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",47,12,4,0,6.58,0,1.42,1,0
2015,3,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",356,98,47.47,2.9,25.59,0.43,21.61,3,0
2015,3,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1235,342,82.37,10.54,174.73,0.77,73.6,71,21
2015,3,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",35,8,3.9,0,1,0,3.1,1,0
2015,3,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",440,88,40.51,1.13,16.26,1,29.1,11,0
2015,3,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",340,87,44.09,2.07,11.26,0,29.59,7,0
2015,3,AA,American Airlines Inc.,HOU,"Houston, TX: William P Hobby",55,15,6.64,0,3.13,0,5.23,3,0
2015,3,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",279,55,23.45,1.01,6.93,0,23.61,8,1
2015,3,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",124,9,4.62,0,0,0,4.38,5,3
2015,3,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",425,111,50.01,0,24.71,0,36.28,12,1
2015,3,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",417,69,28.06,1.9,12.8,0,26.24,12,1
2015,3,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",496,104,52.57,1.98,22.09,0,27.36,11,0
2015,3,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",213,48,24.77,0,9.12,0,14.11,9,2
2015,3,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",480,124,50.71,1.96,30.42,0,40.91,18,0
2015,3,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",72,23,16.79,0,0.67,0,5.55,5,0
2015,3,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",395,78,34.29,0,17.78,0,25.92,9,0
2015,3,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",247,54,23.24,3.17,17.23,0,10.37,6,0
2015,3,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",6,1,0.08,0,0,0,0.92,0,0
2015,3,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",547,136,61.84,2.86,25.15,0,46.14,10,0
2015,3,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",309,70,39.01,0.15,11.86,0,18.97,10,1
2015,3,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",51,12,3.48,0,7.07,0,1.45,1,0
2015,3,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",96,20,9.43,0,0.43,0,10.14,3,0
2015,3,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",247,46,26.3,0.76,7.78,0,11.16,7,0
2015,3,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",699,192,82.56,8.49,52.44,0,48.51,26,1
2015,3,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",59,16,10.3,0,0.35,0,5.35,1,0
2015,3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",308,106,21.97,0.95,53.92,0,29.16,12,0
2015,3,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",172,42,18.86,0,5.21,0,17.93,5,0
2015,3,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",155,44,20.68,3.37,9.23,0,10.73,12,0
2015,3,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",388,65,28.83,3.09,11.95,0,21.12,11,0
2015,3,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",54,10,5.2,0,1,0,3.8,1,0
2015,3,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",199,43,19.4,2.75,8.83,0,12.02,3,3
2015,3,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",61,15,3.62,0.3,2.61,0,8.48,1,0
2015,3,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",93,21,5.74,0,7.54,0,7.72,4,2
2015,3,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",94,28,12.34,0,8.3,0,7.35,2,0
2015,3,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",224,48,18.38,2.39,14.76,0,12.47,4,0
2015,3,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",157,29,16.45,0,3.76,0,8.8,5,0
2015,3,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",124,41,24.55,0.89,4.77,0,10.8,1,1
2015,3,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",393,93,41.41,1.29,12.38,0,37.92,15,0
2015,3,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",151,26,7.33,1.65,5.64,0,11.39,3,0
2015,3,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",183,47,24.29,0.75,3.96,0,17.99,8,0
2015,3,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",237,69,39,1.27,5.51,0,23.23,9,0
2015,3,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",124,26,18.43,0,1.4,0,6.17,5,0
2015,3,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",90,17,11.15,0.8,0.99,0,4.06,1,1
2015,3,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",124,31,17.07,0,2.06,1,10.87,4,0
2015,3,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",31,5,4.24,0,0,0,0.76,0,0
2015,3,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",55,6,2.7,0,1,0,2.3,4,0
2015,3,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",91,11,4.04,0,0.1,0,6.85,3,1
2015,3,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",65,19,8.25,0.52,1.24,0,8.98,2,0
2015,3,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",50,8,5.54,0,0.13,0,2.33,1,0
2015,3,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",27,4,2.13,0,1.29,0,0.58,2,0
2015,3,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",53,13,5.09,0,3.78,0,4.13,0,0
2015,3,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",96,11,6.62,0,0.07,0,4.31,4,0
2015,3,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",68,18,10.85,1,1.6,0,4.55,2,0
2015,3,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",59,18,8.77,0,1.73,0,7.5,2,1
2015,3,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",35,5,4.23,0,0.02,0,0.74,2,0
2015,3,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",4,1,0.46,0,0,0,0.54,0,0
2015,3,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",124,32,17.49,0,4.65,0,9.85,5,0
2015,4,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1337,301,77.03,3.92,135.26,0.89,83.9,5,5
2015,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2683,558,159.41,25.03,254.99,1,117.57,14,6
2015,4,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12103,2328,538.07,161.47,941.96,4,682.49,122,160
2015,4,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",134,35,13.21,0.7,17.98,0,3.11,0,0
2015,4,AA,American Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",178,40,17.51,0.55,18.07,0,3.88,0,1
2015,4,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",871,211,63.11,11.26,72.48,0.4,63.75,3,2
2015,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",469,87,39.59,7.09,17.13,0,23.18,4,0
2015,4,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",792,188,54.68,9.1,66.14,2,56.08,3,1
2015,4,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",918,167,54.93,7.76,52.03,0,52.28,8,0
2015,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4584,771,193.64,30.46,314.47,0,232.43,60,14
2015,4,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",202,50,19.38,5.68,6.27,0,18.67,2,0
2015,4,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",458,120,33.4,8.93,42.43,0,35.24,2,0
2015,4,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4343,706,209.69,17.14,274.2,0.72,204.25,10,6
2015,4,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",90,24,6.54,1.84,4.02,0,11.59,1,0
2015,4,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",215,50,18.11,4.99,8.51,0.43,17.96,1,0
2015,4,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",270,58,22.09,5.86,9.58,0,20.47,3,1
2015,4,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",441,80,30.66,5.83,21.09,0,22.41,4,0
2015,4,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",819,172,65.72,5.39,41.13,0,59.75,5,2
2015,4,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",485,93,34.6,5.47,14.23,0,38.7,4,2
2015,4,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",894,167,62.65,8.07,36.45,0,59.83,3,1
2015,4,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",390,95,31.76,6.67,11.98,0,44.6,3,1
2015,4,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",258,42,8.76,4.82,13.15,0,15.27,1,1
2015,4,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",180,38,11.42,3.64,8.59,0,14.36,2,0
2015,4,AA,American Airlines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",42,3,1.9,0,1.08,0,0.02,0,0
2015,4,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",334,59,32.99,3.23,14.62,0,8.15,0,0
2015,4,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",446,87,21.07,5.41,35.35,0,25.17,4,0
2015,4,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1196,197,66.36,5.6,76.33,0,48.7,14,12
2015,4,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",6,2,1.97,0,0.03,0,0,0,0
2015,4,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",354,81,28.18,5.97,9.33,0,37.52,2,0
2015,4,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",270,63,20.78,4.86,13.41,1,22.95,3,1
2015,4,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",411,98,32.9,10.31,36.15,0,18.64,7,1
2015,4,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",120,32,8.94,2.66,7.05,0,13.35,0,0
2015,4,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",400,71,19.92,6.14,16.6,0,28.35,4,4
2015,4,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",443,103,35.68,7.56,24.3,0,35.47,5,0
2015,4,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",193,36,16.17,1.09,7.65,0.08,11.01,0,1
2015,4,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",60,18,8.15,1.76,6.82,0,1.26,1,0
2015,4,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",236,32,9.59,4.53,6.18,0,11.69,0,0
2015,4,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",492,121,48.82,13.92,21.29,0,36.97,5,0
2015,4,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",313,59,21.32,5.47,7.24,0,24.97,2,2
2015,4,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",210,56,17.52,4.77,14.9,0,18.82,2,0
2015,4,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",46,5,1.11,0,2.28,0,1.61,0,0
2015,4,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",120,23,5.31,2.21,7.29,0,8.19,1,0
2015,4,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",92,22,8.42,3.45,1.43,0,8.7,0,0
2015,4,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",704,141,46.29,15.77,30.22,0,48.72,11,1
2015,4,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",382,65,23.52,3.89,19.02,0,18.58,4,0
2015,4,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",47,12,3.35,1.77,2.23,0,4.65,0,0
2015,4,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",172,36,12.62,3.67,7.73,0,11.98,1,0
2015,4,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",180,31,8.88,4.09,5.8,0,12.23,5,1
2015,4,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",120,28,12.43,0.39,3.48,0,11.7,1,1
2015,4,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",488,82,35.29,6.77,8.88,0,31.06,0,2
2015,4,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",360,79,21.29,5.97,19.11,0,32.62,1,1
2015,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",120,27,8.66,2.76,4.16,0,11.43,0,0
2015,4,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",296,51,11.83,4.84,6.86,0.42,27.04,3,1
2015,4,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",171,34,4.83,2.66,12.77,0,13.74,2,2
2015,4,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",266,44,19.39,4.25,9.47,0,10.89,3,0
2015,4,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",179,42,17.03,3.45,5.15,0,16.37,1,0
2015,4,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",120,22,12.1,0,2.15,0,7.75,0,0
2015,4,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",344,81,32.51,6.75,13.11,0,28.64,4,1
2015,4,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",37,10,6.52,0,2.25,0,1.24,1,0
2015,4,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",103,17,5.46,1.75,1.37,0,8.42,0,0
2015,4,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",120,30,17.41,0.31,4.11,0,8.17,0,0
2015,4,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",90,15,5.38,1.96,1.92,0,5.73,0,1
2015,4,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",146,37,16.78,5.02,8.56,0,6.64,2,0
2015,4,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",133,28,13.6,3.54,2.32,0,8.55,0,0
2015,4,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",180,42,14.25,7.01,2.89,0,17.85,1,0
2015,4,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",6,1,0,0,1,0,0,0,0
2015,4,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",90,25,11.36,2.41,4.89,0,6.34,0,0
2015,4,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",62,13,4.55,2.99,0.5,0,4.96,0,0
2015,4,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",26,2,0.14,0,1,0,0.86,0,0
2015,4,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",56,15,7.77,0.06,4.34,0,2.82,0,0
2015,4,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",51,10,3.53,0,2.3,0,4.18,0,0
2015,4,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",120,26,11.6,2.15,3.77,0,8.48,0,1
2015,4,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",180,38,11.52,6.72,7.53,0,12.23,2,0
2015,4,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",146,25,7.84,4.46,1.43,0,11.27,0,0
2015,4,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",7,0,0,0,0,0,0,0,0
2015,4,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",47,9,2.23,0.48,1.07,0,5.22,1,0
2015,4,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",116,26,7.97,3.33,3.24,0,11.46,1,0
2015,4,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",56,9,1.19,1.13,1.21,0,5.48,0,1
2015,4,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",1,0,0,0,0,0,0,0,0
2015,4,AA,American Airlines Inc.,CMH,"Columbus, OH: Port Columbus International",150,32,14.33,6.1,2.5,0.04,9.03,0,0
2015,5,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",895,237,49.03,16.47,115.91,0.39,55.2,8,0
2015,5,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12125,2177,509.42,129.88,778.02,2.46,757.22,390,128
2015,5,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",961,189,51.47,9.8,59.4,2.08,66.26,6,3
2015,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4533,689,181.84,30.54,223.4,1.94,251.28,53,8
2015,5,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",424,79,24.8,10.95,12.5,0,30.74,4,0
2015,5,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",237,39,10.68,3.52,9.1,0,15.7,4,0
2015,5,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",827,148,49.64,14.67,35.94,0,47.74,4,0
2015,5,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1330,273,64.5,8.26,127.6,0,72.64,5,3
2015,5,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",182,38,10.88,4.21,9.77,0,13.13,3,1
2015,5,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",402,65,24,10.3,8.71,1,21,5,0
2015,5,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",461,113,41.39,13.63,23.98,0,33.99,6,0
2015,5,AA,American Airlines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",473,96,41.54,6.75,13.81,0,33.9,13,2
2015,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2709,438,133.4,34.18,135.92,0.04,134.47,17,3
